Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Chalky,Barley,883.3099867194552,29.9165427880283,True,False,Cloudy,142,6.434334856209134
North,Sandy,Rice,341.15521710037467,27.579186329987103,False,False,Sunny,90,2.3401532223347274
East,Chalky,Wheat,846.8587804411162,25.29465590965213,True,False,Cloudy,66,6.771817136728569
East,Silt,Cotton,986.4748693592444,21.167109604875044,False,True,Cloudy,127,6.114815824426065
West,Sandy,Barley,796.3722503175231,17.969703331526595,False,True,Rainy,122,4.76326363760203
West,Silt,Maize,629.3940343113323,37.02472473409293,False,False,Cloudy,143,3.750683505131179
South,Chalky,Barley,150.71485474759282,19.01637097896974,False,False,Cloudy,104,0.8641096118807692
East,Clay,Barley,510.4732892341863,28.853470543038306,False,False,Cloudy,122,3.688278744205691
East,Clay,Wheat,793.4321920794297,33.670845184216,False,True,Rainy,104,6.256600723016345
North,Chalky,Wheat,189.1672999553154,38.58575104524275,False,True,Cloudy,138,3.2765243194725486
South,Chalky,Maize,720.8800007445933,23.80093302724336,False,False,Rainy,110,3.885416808590232
East,Sandy,Barley,326.99040194165207,16.49413151535329,True,False,Rainy,79,3.766281638540181
West,Loam,Soybean,347.5237773701141,24.217239177490285,True,True,Sunny,127,5.6077519831843485
North,Silt,Cotton,737.3698787685946,33.79808956258439,False,True,Rainy,72,5.659837314398354
East,Loam,Rice,298.1612385725137,28.851853706509274,False,True,Rainy,149,2.640347756569823
South,Chalky,Soybean,882.327722203803,21.159933192300933,False,False,Sunny,76,4.05005871174285
East,Silt,Soybean,621.6892487954331,39.98222905503076,False,False,Cloudy,109,3.305562917895281
East,Chalky,Rice,652.7898497042783,36.24902258378857,False,True,Cloudy,92,5.323947295383722
West,Loam,Maize,181.40455954749729,36.004857949967125,False,True,Rainy,89,3.179188888872636
East,Clay,Soybean,732.8323742424863,25.558198180575197,False,True,Cloudy,118,5.158936680301929
West,Silt,Soybean,186.6591389116303,15.58720604130919,False,False,Rainy,142,1.0991293658707788
North,Peaty,Soybean,732.3299443212713,20.76662695272225,True,True,Sunny,84,6.990082937536607
North,Silt,Maize,780.7166773240697,18.996819669462017,False,False,Cloudy,97,4.066133951810555
North,Loam,Barley,246.98440214798111,20.549253943754277,True,False,Rainy,107,2.517980829270872
South,Silt,Barley,605.6657952415364,21.42449325514555,False,False,Cloudy,62,3.2040711185052038
West,Loam,Cotton,195.8791812761779,15.485354422995544,False,True,Cloudy,122,2.628019178071879
North,Loam,Maize,877.242987015237,36.18405304586864,True,True,Sunny,85,7.726637637276343
West,Sandy,Soybean,779.9756398516362,38.29152281831436,True,False,Cloudy,106,6.905620937165781
North,Sandy,Wheat,368.9513614717833,27.83365859097455,True,True,Cloudy,63,4.677274033551512
North,Peaty,Wheat,137.57006969036212,30.64119763299121,False,False,Sunny,98,0.7536471616301217
West,Peaty,Barley,404.145712844786,39.93702674610988,False,False,Rainy,70,2.3749611889526974
East,Loam,Wheat,127.9334347720533,17.512344218182243,True,False,Cloudy,125,2.2096898672119027
West,Peaty,Maize,930.827602158076,26.66567308471068,True,False,Rainy,90,7.021872744222593
North,Clay,Maize,658.8290840676763,30.03666552847998,False,False,Rainy,66,4.2788944320735895
East,Peaty,Rice,265.56423002023723,26.421953635248904,True,False,Sunny,78,3.3244609808322148
West,Loam,Barley,833.7845686046085,26.61449333061716,True,True,Cloudy,65,7.548994427864625
West,Peaty,Soybean,224.43831223999396,37.69271201801247,False,True,Rainy,115,4.21671698487905
South,Peaty,Barley,822.8184837296369,28.969418379152245,True,True,Sunny,74,7.701178966921701
East,Silt,Maize,849.3303254160725,33.21188642374514,False,True,Sunny,62,5.792256216002556
West,Silt,Barley,969.2602999386708,33.227867810409805,True,True,Cloudy,128,8.662062299799599
North,Peaty,Cotton,481.16390217075696,37.563161549282896,False,True,Rainy,123,5.417198293125346
South,Peaty,Barley,480.2705544548117,26.32136341660737,True,True,Rainy,73,5.70431951242572
West,Loam,Rice,524.5511898326081,28.114729035973376,True,True,Rainy,81,6.077185836706761
North,Loam,Rice,674.0495363855216,16.06637085758287,False,False,Cloudy,148,3.4790746574153237
South,Chalky,Soybean,340.088458824855,31.24458223046948,True,False,Rainy,85,4.053126459222723
East,Clay,Maize,775.7028104099973,29.827193228067777,False,False,Sunny,149,3.855965161420605
East,Peaty,Wheat,377.38696400227167,19.495948925228504,True,False,Sunny,95,4.091338513426529
North,Loam,Barley,105.37245357176776,33.41702493660208,False,True,Rainy,147,2.829471373670948
West,Chalky,Soybean,450.0698417786249,18.871446747914938,False,False,Sunny,70,1.926807201680796
North,Silt,Soybean,114.12342024344224,34.829096095813306,True,True,Cloudy,126,4.126169854181728
West,Sandy,Cotton,816.7313975164692,23.57644483292046,False,False,Cloudy,118,4.259573407399237
North,Loam,Maize,398.87695721532015,27.534496450504943,True,True,Rainy,146,4.9734248078879
South,Chalky,Rice,148.95490655683696,37.1151436139305,False,False,Sunny,116,1.9398626754613344
North,Peaty,Soybean,521.0987984272639,39.08408218492702,False,True,Rainy,61,4.154179180983442
West,Peaty,Maize,637.9142346599732,29.614998453484095,True,False,Rainy,140,5.302625549637539
West,Silt,Rice,546.7585509591014,16.279595585428755,False,True,Rainy,117,4.136560840389016
West,Peaty,Cotton,603.2259955960528,19.75134417001572,True,False,Cloudy,61,5.871864809136015
North,Silt,Barley,236.5538961655001,29.321644925323834,False,True,Cloudy,103,2.910169083181645
East,Loam,Rice,494.02645529573175,34.49679605507782,True,True,Rainy,60,5.928771656924539
East,Loam,Rice,103.4080797583152,38.450497188305,False,True,Rainy,130,1.4995943540797625
North,Silt,Wheat,921.1020229744536,17.490088012346753,True,True,Cloudy,111,8.260429804999989
South,Sandy,Maize,832.1969127307713,27.59232114178321,False,True,Sunny,103,5.744557108867544
North,Clay,Soybean,920.0956181535184,39.89511691232971,True,False,Rainy,127,7.940979579038626
East,Silt,Maize,125.29072267553072,23.68475235738839,False,False,Rainy,148,0.5156724942384924
South,Peaty,Rice,479.7201480309558,33.101791372254404,True,False,Sunny,61,3.4959565454787294
West,Peaty,Wheat,250.0707021854905,19.190034963063823,False,False,Sunny,102,1.9556788716568183
East,Sandy,Maize,343.360787505877,19.491961575816585,False,True,Sunny,117,3.7405803176683374
West,Chalky,Rice,994.9458255018932,18.198776781640163,False,True,Cloudy,96,6.884365177335477
West,Chalky,Wheat,837.1834120399163,36.047873125513625,False,True,Rainy,82,6.78201682879048
West,Peaty,Maize,290.6509700852764,27.31904215409829,False,True,Cloudy,84,2.989693422359366
West,Peaty,Rice,771.7522868339175,38.84462209373167,True,False,Sunny,118,6.096816424950366
North,Chalky,Soybean,805.8078372939389,25.22634717873215,False,True,Sunny,75,5.653698397675536
East,Peaty,Barley,538.0094248640098,30.334032901879304,False,False,Rainy,95,4.344847092151423
West,Chalky,Cotton,156.8063383868234,38.48030164865997,False,True,Sunny,115,2.6694721608467344
South,Loam,Cotton,538.3788674916314,17.924971773964106,False,False,Cloudy,87,3.2049712824946925
West,Sandy,Maize,776.3425919152849,39.44406465602263,True,True,Cloudy,103,6.907176884896932
North,Silt,Cotton,870.3880386932885,27.40459929405447,True,True,Rainy,147,7.128832485627121
West,Loam,Barley,308.5160966624469,30.188016723200427,False,True,Rainy,82,2.61732856818211
East,Chalky,Maize,146.4900418664468,15.946258442313647,True,True,Sunny,73,3.010521080677182
North,Chalky,Maize,901.2892076989548,17.176576828326517,True,True,Cloudy,138,7.405801542592586
North,Sandy,Barley,335.85735801966143,21.006114294397328,True,False,Sunny,139,3.79888474497574
South,Loam,Cotton,426.61206341437634,37.21430280371057,False,False,Sunny,100,3.09721285168463
North,Chalky,Wheat,918.4247563246264,24.307233188074957,True,False,Sunny,67,6.3729998864283
East,Chalky,Rice,370.9361124423015,22.045223909575096,True,False,Rainy,104,3.4627795388157545
North,Loam,Soybean,500.9160638723805,33.120738868065104,True,False,Sunny,69,5.531824877927537
West,Peaty,Cotton,404.9980303573242,15.82812892138999,True,False,Sunny,140,3.981512398528424
West,Peaty,Barley,721.9896595514849,25.12053460650776,False,False,Cloudy,76,3.937065108056591
East,Silt,Rice,892.8082162299437,31.41680426204621,True,True,Cloudy,79,7.364773306814221
North,Sandy,Barley,342.695127860998,27.98590243245437,False,False,Cloudy,62,2.684942159153854
East,Chalky,Barley,884.900347018828,31.10507589206036,True,True,Rainy,146,7.702575994702666
East,Loam,Rice,728.7835518983387,33.96040169691105,False,True,Rainy,75,5.429340592918698
South,Peaty,Cotton,320.5479307132691,38.442610874637886,True,True,Rainy,77,4.816967908366719
West,Sandy,Cotton,866.00128331748,33.6247388778293,True,True,Rainy,96,7.684702557933253
North,Peaty,Maize,542.8361292673702,16.396678734576565,True,True,Rainy,123,6.3444347821141305
West,Chalky,Wheat,702.9832667307512,32.437184755483244,False,False,Cloudy,148,3.894481286598856
West,Silt,Cotton,988.4724944123697,38.77235038288945,True,True,Rainy,135,8.260102854477456
East,Peaty,Barley,686.026550769576,18.91250631001819,True,True,Rainy,68,7.514057321206037
South,Peaty,Cotton,192.60361549846715,37.72352129826784,False,False,Sunny,78,2.087190410854612
North,Clay,Soybean,142.25277930639655,37.03505018601389,False,True,Cloudy,62,3.669654074794546
East,Sandy,Cotton,522.0447285041105,33.76828476572284,True,True,Sunny,113,5.285725600686225
West,Loam,Wheat,569.6230349258008,34.2212520252091,True,True,Sunny,124,7.17173832228425
North,Loam,Barley,552.5545700391772,18.14957568008998,False,True,Cloudy,88,3.838879920353921
South,Sandy,Maize,185.89552950935771,25.959580836512465,False,False,Sunny,74,0.6168923305428716
East,Clay,Rice,454.0958565537371,28.211511725326027,True,False,Rainy,60,3.91619635051097
West,Loam,Rice,861.7643713653893,30.527568706802946,False,False,Rainy,84,5.1566027341044265
West,Loam,Maize,316.5397623794467,36.73117781856543,False,True,Rainy,92,2.925127767719098
East,Clay,Rice,718.8087794420285,38.42862526898102,False,True,Rainy,112,5.464963707713574
West,Silt,Cotton,711.1110585106317,35.2810049542649,True,True,Cloudy,116,6.197831125625641
South,Chalky,Maize,546.2393757788399,19.88860769997043,True,False,Rainy,123,5.20469271639277
North,Clay,Cotton,930.5649679101429,18.514164368604455,True,False,Rainy,103,6.241137569022196
West,Sandy,Soybean,475.9360176419418,20.21230262468997,False,True,Rainy,88,3.746158557143673
East,Clay,Cotton,273.0657267576768,19.49134679436281,False,True,Cloudy,78,2.580105028874206
East,Loam,Wheat,535.2192932676741,32.55106629063135,False,True,Rainy,131,4.055395629798315
North,Clay,Rice,490.2896731624224,35.12948172241771,False,True,Cloudy,91,3.859852244116368
East,Sandy,Maize,857.9476853265498,27.159551243732228,True,True,Rainy,117,7.479436280916302
West,Loam,Cotton,697.8200430249024,29.612503102302984,True,False,Rainy,86,6.42255010802649
North,Loam,Barley,836.9366273296604,18.650904456508638,False,False,Rainy,121,4.720363220116714
East,Peaty,Cotton,203.84566934614423,19.748954304238698,True,True,Cloudy,93,3.958957352005367
South,Sandy,Soybean,896.8820041321218,21.508526387536197,False,True,Cloudy,146,6.529576974261235
North,Clay,Cotton,938.8057480286252,21.751310580301563,False,False,Sunny,145,4.880704273999475
East,Loam,Rice,951.4692209840456,17.540525632533008,False,True,Sunny,105,6.838914716137687
West,Chalky,Rice,223.52978449554672,29.43746092353929,False,True,Sunny,113,2.4321460275854543
South,Peaty,Cotton,917.7401382240712,24.15184916659063,False,True,Cloudy,95,7.225594425669687
East,Chalky,Maize,875.409909705662,17.9273330890263,False,True,Cloudy,76,6.32721912084498
East,Peaty,Soybean,196.46417694751568,35.43627827507653,True,False,Rainy,121,3.7294737455436575
West,Peaty,Barley,656.0665537572601,39.513168039528765,True,False,Sunny,104,5.358287381187924
West,Peaty,Maize,682.4508179064215,23.685202453415364,True,False,Sunny,102,5.731600267032231
South,Sandy,Maize,286.5864094612945,32.288483327531,False,True,Cloudy,102,2.9017114252965093
North,Silt,Soybean,500.81462235801655,34.499254587800536,False,True,Cloudy,101,4.552173036332752
West,Silt,Barley,272.7617069361529,39.82902924476455,False,True,Rainy,88,2.648426534144046
North,Peaty,Cotton,290.56264796587936,19.90302033424821,True,False,Sunny,93,2.45431143251823
North,Chalky,Maize,953.8247703380084,36.77900239504404,True,True,Sunny,74,8.118906548715364
North,Clay,Wheat,511.6326970092049,20.140404200229693,False,True,Rainy,63,5.089343512894491
East,Clay,Maize,390.163891710108,38.35039456714939,False,True,Cloudy,94,3.811785891968064
East,Clay,Maize,652.3621043086896,19.02251392136889,False,False,Rainy,67,4.11679050454573
East,Peaty,Soybean,387.4235198907432,31.4638723879251,True,True,Rainy,68,5.172037075866059
South,Clay,Maize,231.50989118122385,36.461816787994685,False,False,Cloudy,149,1.9974787736813568
East,Peaty,Cotton,399.8867933949276,17.087493718716814,True,True,Sunny,115,6.321990381868716
North,Sandy,Cotton,825.9139451687494,38.55258477457239,True,False,Rainy,98,6.600185867703675
North,Silt,Soybean,101.44423330979136,37.65593062051533,True,True,Cloudy,141,4.159608660829627
South,Clay,Barley,542.2233048229527,26.90854658246501,False,True,Cloudy,89,4.753514392620289
North,Loam,Cotton,676.2823558382366,22.75468724857479,True,True,Sunny,126,6.664413593314525
West,Chalky,Cotton,986.472162468082,36.25271161586664,True,True,Sunny,92,8.125987786267123
West,Peaty,Rice,884.2073026688194,22.72395000563069,True,False,Sunny,140,6.334717321005677
East,Peaty,Maize,219.06656914227045,37.18049543600549,False,False,Rainy,123,1.293592411323436
West,Loam,Soybean,818.3393121666923,26.17039225451474,True,False,Rainy,136,5.606056176124407
South,Loam,Soybean,324.01318841951473,23.015360526917117,False,True,Sunny,77,3.412044055603664
South,Chalky,Rice,407.30869229789886,29.592779812233243,False,False,Rainy,124,2.138511710841725
East,Sandy,Barley,976.914056808964,38.47851160637276,False,False,Sunny,87,5.756776032758017
North,Silt,Cotton,318.32807667358463,28.39368713190587,False,False,Sunny,115,2.111664977615824
East,Silt,Cotton,379.52160864206513,29.89702102369264,False,False,Sunny,75,1.772999718271397
South,Sandy,Barley,840.579773404964,20.308685545060072,False,True,Cloudy,141,5.767171899296891
West,Clay,Soybean,815.7746398449085,35.347079522574845,True,False,Sunny,72,6.206189713608469
South,Loam,Rice,274.257635553338,36.233505082175526,True,False,Rainy,71,2.9471748317317963
North,Silt,Rice,113.3442866456578,22.38071709002549,False,True,Sunny,134,2.121254145337721
East,Silt,Cotton,747.7550344515051,29.35677346246425,False,False,Rainy,90,4.679891400488863
South,Clay,Soybean,474.98540426470817,22.122351588148064,False,True,Sunny,91,4.251445810968936
East,Sandy,Wheat,450.4855907918962,24.589049280147957,True,True,Sunny,129,5.118285188870159
South,Silt,Soybean,617.9375136973108,36.19677980289241,True,False,Rainy,149,5.377894514351417
East,Clay,Rice,552.4267199219939,17.811229385687724,False,True,Sunny,102,3.3621423409890907
West,Peaty,Rice,250.15932314312508,37.18028408846802,False,True,Rainy,121,3.058716176105401
West,Clay,Rice,457.07033225955087,28.53887396291932,False,False,Cloudy,105,2.983061841488457
North,Loam,Cotton,288.0163824131372,26.291563442165057,True,True,Rainy,117,4.552810559455748
South,Chalky,Rice,560.6470855825519,35.05191781262694,True,True,Rainy,137,6.321085014497714
North,Silt,Barley,215.91384547626507,28.323535209816725,True,False,Sunny,130,2.601875119212762
East,Loam,Wheat,294.32021861701975,21.941367184922317,False,False,Sunny,61,2.208510741827905
East,Chalky,Maize,255.3557439704786,35.719276677705935,True,True,Sunny,84,5.167565547543264
West,Loam,Barley,790.1964023072948,30.098275414429985,True,True,Cloudy,71,7.23834519750201
South,Sandy,Rice,994.990291611816,39.59528888925672,False,False,Sunny,83,5.315210599190043
South,Silt,Rice,589.4050206666158,26.241177111034567,False,True,Cloudy,124,4.015658455991147
South,Clay,Maize,974.8472080881168,20.36137245151366,True,True,Sunny,65,8.14982057394123
North,Peaty,Wheat,780.2723015442637,32.64672169928343,False,True,Rainy,94,5.870307430102051
West,Loam,Soybean,184.02375857510333,16.89370558500511,False,True,Sunny,72,2.9034895129875515
North,Chalky,Maize,582.7585607227604,37.063368262109904,False,True,Cloudy,143,4.38482559117712
West,Loam,Soybean,850.9833788633358,33.176537469580126,False,False,Cloudy,128,5.185434240045499
North,Peaty,Maize,213.13748500384025,35.39754267566545,True,False,Rainy,94,2.570189667637551
South,Peaty,Barley,494.84258269945457,19.638213634488626,False,False,Sunny,99,2.839214583844812
West,Peaty,Cotton,598.6552628790757,33.83873997376658,False,True,Rainy,74,4.330226333614029
West,Clay,Wheat,528.8881552388755,19.86832664021417,True,True,Sunny,142,5.835290490075343
East,Sandy,Wheat,903.689393808227,21.39484332856649,True,True,Sunny,95,8.040275254851343
East,Chalky,Cotton,103.48502537915344,29.655367144094992,True,True,Sunny,113,4.23157742655263
North,Clay,Maize,300.374142820467,23.324970555969244,False,False,Rainy,103,2.013025270260324
North,Chalky,Cotton,953.6113009609012,22.162631622577624,True,True,Rainy,142,7.814731404587258
West,Peaty,Soybean,438.90342789145706,31.580399886632375,True,False,Rainy,108,4.080342928685026
North,Silt,Rice,843.3748672953311,15.7623751056263,False,False,Rainy,128,5.150779841807769
North,Sandy,Barley,353.8445334152427,25.066033713076003,False,False,Cloudy,144,3.156777275058514
West,Loam,Maize,599.4531841153246,39.1422537926258,True,False,Cloudy,88,5.040926404675524
West,Peaty,Soybean,855.4887234560674,27.299614229402074,False,False,Rainy,124,5.648158115387309
North,Silt,Maize,313.2505473623805,39.48194169025295,True,True,Cloudy,92,4.431554770847573
North,Chalky,Soybean,867.9888271777845,15.202367769034373,True,False,Rainy,72,6.666497826654595
South,Chalky,Wheat,604.3484841174125,37.14882527433888,False,True,Sunny,106,5.100250820169418
North,Silt,Wheat,935.396747695265,30.05636717573704,True,True,Rainy,78,9.196672119024027
North,Clay,Rice,232.97761580985627,39.03412178582741,True,False,Rainy,94,2.974482466752346
West,Loam,Maize,193.93400837026732,21.88129391737657,True,True,Sunny,136,4.616298535623854
West,Chalky,Maize,108.63912569366302,27.512520792443127,True,False,Cloudy,121,2.2601503568074794
North,Silt,Barley,924.9307987289942,33.85161679658651,False,True,Rainy,126,5.503256862855901
West,Clay,Soybean,508.4076923827915,30.755108047329134,True,True,Cloudy,131,5.746401498109542
North,Chalky,Soybean,702.9317415323858,32.768546532288994,False,False,Rainy,97,4.344438138548632
South,Sandy,Maize,406.0948474334359,18.746879557345792,True,True,Cloudy,77,4.9724724558700295
West,Chalky,Barley,978.570236794757,31.910856599724607,False,False,Rainy,98,5.903589948588924
North,Peaty,Cotton,792.0731011479455,20.51912345126709,False,False,Cloudy,100,4.07495013926256
West,Chalky,Soybean,200.1972208762189,35.26457866614547,False,True,Cloudy,90,3.471445927234993
East,Clay,Cotton,262.6771298203064,30.262473351425296,False,False,Cloudy,125,1.575259203821478
South,Peaty,Wheat,732.0341178476594,32.884713982138166,False,True,Cloudy,149,4.397234802516524
North,Sandy,Soybean,273.606226410702,24.541443483900046,True,True,Rainy,88,4.467698134299161
East,Clay,Barley,542.1344279105634,19.76090858146748,False,False,Cloudy,138,3.1361004222521256
East,Peaty,Rice,379.2176722972165,24.00327213543733,True,False,Sunny,146,3.9276841435648606
South,Silt,Soybean,509.75859479006937,20.71311660158092,True,False,Cloudy,142,4.045074166409076
North,Sandy,Maize,433.8200496941276,23.890717349982868,False,False,Cloudy,84,2.8221992449546405
East,Peaty,Rice,970.1108663067728,36.21617193304476,False,True,Cloudy,60,6.960126843965292
South,Sandy,Wheat,146.3030030974074,15.933613665905408,True,True,Rainy,134,3.694845036681885
South,Clay,Barley,895.9764047408904,21.14755281708549,True,True,Cloudy,106,6.326099758544667
North,Chalky,Maize,665.512042327738,26.186166615502717,True,False,Cloudy,86,5.508330150996304
East,Silt,Rice,921.7953291547892,19.69768619408068,True,True,Cloudy,75,7.86237054568681
West,Chalky,Rice,937.4548463582528,15.223108701842332,True,False,Rainy,73,7.016023354704105
North,Loam,Cotton,700.2394248682759,39.02719703342055,True,False,Cloudy,128,6.185417326350554
South,Clay,Rice,748.2524791554409,32.08525553810094,True,False,Rainy,105,6.150826024554406
North,Chalky,Rice,148.30994945605772,21.642203399672763,False,True,Cloudy,69,2.983984231252842
East,Peaty,Barley,461.1240167950066,18.22898683810304,False,True,Sunny,75,4.61029308443226
East,Peaty,Wheat,340.3432100800495,27.23840772092925,True,True,Rainy,105,5.141203074155627
West,Clay,Cotton,650.7303666934122,19.80870823040837,True,False,Cloudy,81,5.804076063186354
South,Clay,Soybean,226.45480574457852,27.720868858233565,False,False,Sunny,137,2.0350452398046217
South,Loam,Barley,517.5575800810211,21.329272306901885,True,True,Sunny,102,6.095081411871998
North,Chalky,Maize,530.7723303628918,28.290638550685173,False,False,Rainy,96,3.56051370725224
West,Clay,Maize,557.1318361506833,18.37318959027565,False,True,Cloudy,125,4.408540104199006
North,Sandy,Soybean,914.8121443093356,15.01421545691828,True,False,Rainy,140,7.302892747271026
East,Silt,Cotton,343.59357045547847,35.60065143979535,True,False,Rainy,127,4.116183447644022
South,Clay,Barley,623.3156814431544,30.87580116727897,True,True,Rainy,87,7.138318409959984
North,Loam,Wheat,684.9986162632648,19.06498466791501,True,True,Sunny,142,6.026519003070704
North,Silt,Soybean,680.4652035507597,26.565990153722943,False,False,Cloudy,146,3.8185572718445626
North,Loam,Wheat,616.7708345255613,18.81279905611593,True,False,Rainy,108,5.125728160736747
West,Peaty,Maize,674.7229801230725,24.70687911337221,True,True,Cloudy,105,6.470562060192721
South,Clay,Wheat,404.43916239703975,33.246499240778846,True,False,Cloudy,100,4.76630107636269
West,Loam,Cotton,555.7150226895183,32.43241026341667,False,False,Cloudy,147,3.634827952320226
East,Clay,Barley,535.2388286695864,30.409133366846632,False,False,Cloudy,120,4.059404191441506
West,Sandy,Rice,613.5963987908167,20.76824999098056,True,False,Sunny,107,4.584696891469
East,Clay,Soybean,630.8402812885408,36.26651094467015,True,True,Rainy,83,6.639613526603226
East,Loam,Rice,967.7617140564848,17.392977835837094,False,False,Rainy,137,4.668935120937609
South,Sandy,Cotton,338.21655991067564,19.855802367114272,False,False,Cloudy,131,2.425168186519582
South,Loam,Maize,246.02717359944853,18.233764054848493,False,False,Rainy,105,1.5344223341765089
North,Chalky,Rice,535.2125166200151,21.803952074273614,True,True,Cloudy,111,5.876629752929931
East,Loam,Maize,431.9736404786268,16.254442856641404,True,True,Cloudy,93,5.861096731099224
East,Loam,Cotton,411.1740721506685,38.82318493454155,True,False,Sunny,139,4.9031699336848416
South,Chalky,Barley,443.4375087142988,38.12034499393738,True,False,Sunny,136,5.142323068060918
East,Sandy,Cotton,883.4696275067303,20.339848158179382,True,True,Rainy,142,7.262299343723899
West,Loam,Cotton,358.75641705578795,32.118997970490184,False,True,Rainy,124,3.715588316853879
South,Loam,Maize,517.7753396696343,38.59606579858024,False,True,Cloudy,142,5.1262773029528566
West,Chalky,Cotton,450.1901127530461,37.988122568274726,False,True,Sunny,80,3.947579611355141
South,Peaty,Cotton,415.02091422544817,38.35040055289392,False,False,Cloudy,147,2.753073651043915
East,Chalky,Wheat,843.1927479451366,27.692163597259864,False,False,Sunny,88,4.598011164390361
East,Peaty,Maize,778.0252519458629,30.661657797642967,False,True,Sunny,124,5.445615325559381
West,Sandy,Rice,990.050718593658,32.66693601424064,False,True,Cloudy,130,6.575720078383974
North,Silt,Barley,915.1669610780114,25.080114129439668,True,True,Cloudy,93,8.159751458125001
West,Chalky,Rice,175.85088872434233,36.17800227382404,True,True,Cloudy,90,3.823955972132621
North,Loam,Barley,672.6977133548569,37.08017633368601,False,False,Sunny,67,4.188309259773976
East,Clay,Maize,565.2631256287797,34.29878393914903,True,True,Cloudy,63,5.782937288039256
North,Silt,Barley,938.4404837408276,17.393489447715652,True,True,Sunny,116,8.314533140275639
South,Silt,Soybean,239.3012100292752,33.4648244671558,True,True,Sunny,84,4.162652099614817
South,Clay,Barley,657.870653903929,28.15400691680532,False,True,Rainy,124,5.1394598752737215
West,Peaty,Soybean,579.783499101248,36.255738951501584,False,True,Sunny,88,4.436389297848021
East,Chalky,Maize,978.1960419683826,18.85679597523886,True,False,Cloudy,140,6.48652851279487
East,Clay,Maize,530.4813307044226,35.68309050647763,False,False,Sunny,134,3.408693435947421
South,Peaty,Maize,811.5254277215893,25.872957819131955,True,False,Rainy,144,5.782000025881724
West,Chalky,Rice,948.4706287500404,19.09384109530404,True,True,Sunny,71,8.3598896464528
West,Clay,Rice,806.1490263241594,23.28973307959064,True,True,Rainy,122,7.411407400314739
North,Silt,Soybean,536.9432519280607,29.558532117171,False,True,Cloudy,70,5.395890271814199
South,Peaty,Wheat,132.07153281095125,29.64519887379835,False,False,Sunny,129,1.2668780329936176
West,Clay,Maize,810.9817032540117,20.392954773690857,True,True,Rainy,77,6.272551228040522
East,Peaty,Soybean,134.7748469387789,16.673039448929515,True,True,Cloudy,69,3.7469259616979578
South,Loam,Wheat,387.8714777103147,19.355075504579013,False,False,Rainy,128,1.853880281757477
North,Sandy,Soybean,719.2832857284337,27.768449147177066,False,True,Sunny,70,5.332725976890475
West,Sandy,Cotton,913.6009839738869,20.272577845983548,False,False,Rainy,85,3.860060313920316
North,Loam,Maize,837.9533508350162,35.91938626318347,False,False,Rainy,86,5.781548770165519
East,Loam,Wheat,240.2570544773767,16.40840713443694,True,False,Cloudy,69,1.831868986112979
West,Chalky,Rice,374.951887729633,35.35224510871261,False,True,Cloudy,72,4.114242840328977
South,Chalky,Cotton,996.530464982013,19.540187410122627,False,True,Rainy,77,7.013216791896645
North,Silt,Cotton,882.3450182700315,16.66744523778696,False,True,Rainy,87,6.182572254494537
South,Loam,Soybean,626.5110925328712,15.949931426917578,True,False,Rainy,118,4.387928361485555
North,Loam,Soybean,776.4114473001466,25.614531589644173,False,False,Cloudy,124,4.885583576916078
North,Peaty,Wheat,623.3670335962246,20.927910666984666,True,False,Cloudy,103,4.057811514548797
South,Loam,Maize,511.7271794937592,30.235940574134283,True,False,Cloudy,135,5.488225182958664
North,Peaty,Barley,296.86985620214665,38.90879014473933,False,True,Rainy,117,3.056016122235299
West,Sandy,Soybean,708.8018216475677,31.52203483098473,False,False,Sunny,66,4.3393680272887565
South,Chalky,Barley,491.2569315720563,39.81632634512545,True,True,Sunny,88,6.477664616587555
East,Loam,Cotton,143.81768469433223,17.322599712126753,True,False,Cloudy,64,2.4360083188138137
North,Loam,Soybean,597.6506324845042,20.7772506515592,True,False,Rainy,120,5.635368557813011
South,Peaty,Wheat,520.2884835395294,22.30029565687856,False,True,Sunny,130,3.3628500101876826
South,Loam,Soybean,455.281983111228,24.933978961476075,True,True,Sunny,119,5.956306241121591
North,Chalky,Cotton,131.43032484578623,20.72073771410203,False,False,Rainy,133,1.1721628168251914
East,Clay,Cotton,758.0428473938945,18.650786885126585,True,False,Sunny,130,5.349709750057871
West,Peaty,Barley,311.1110601016258,20.196797659483707,True,True,Rainy,82,3.795824389283632
West,Silt,Cotton,271.49901526481653,20.872823457222594,False,False,Cloudy,110,2.087563425194177
East,Silt,Barley,218.274009629394,16.037303106109714,False,False,Rainy,140,1.6918954167316842
South,Clay,Maize,517.68351255072,34.58759620160775,False,False,Sunny,120,3.2530898626810743
East,Chalky,Rice,525.5596333456674,28.181936115078145,False,True,Rainy,116,4.233989520845121
East,Clay,Wheat,574.1466272934708,15.739756859624912,True,True,Sunny,63,6.113660655064372
East,Clay,Soybean,349.91829339813614,32.67128917261502,True,True,Cloudy,95,4.906385340031353
North,Chalky,Wheat,631.7085983337406,31.201046627057163,False,False,Cloudy,104,3.817287178117185
North,Chalky,Cotton,123.3973235791185,15.28174656040923,True,True,Sunny,68,4.081191751044571
East,Loam,Rice,872.7941151966777,31.11592811600592,True,True,Rainy,122,7.832469100734575
